iteration,edge_v0,edge_v1,incidence,kept_face_0,kept_face_1,rejected_faces,kept_visibility_hits,rejected_visibility_hits,pair_abs_normal_dot
0,169664,169665,3,338667,338677,338678,2,1,0.999798079111904
0,169665,169670,3,338680,338673,338679,0,0,0.9999527507296622
0,169666,169667,3,338608,338671,338682,0,0,0.9999886778855912
0,169667,169670,3,338683,338684,338673,0,0,0.9999856069883662
0,169688,169689,3,338726,338659,338728,0,0,0.9999777281684895
0,169688,169692,3,338724,338719,338726,0,0,0.9999970577659208
0,169689,169691,3,338660,338731,338729,2,1,0.9992877369590459
0,169691,169695,3,338733,338735,338731,1,1,0.9998965608756658
0,169692,169694,3,338725,338736,338738,0,0,0.9999818067007555
0,169694,169695,3,338740,338733,338739,2,1,0.9999970828124111
0,170403,170404,3,340129,340136,340134,0,0,0.9999718343466474
0,170403,170435,3,340132,340101,340135,0,0,0.9999773337347062
0,170404,170411,3,340140,340138,340137,2,1,0.999976703258378
0,170411,170449,3,340139,340152,340150,1,1,0.9999612977165002
0,170435,170448,3,340133,340187,340202,2,0,0.9999903569106446
0,170448,170449,3,340228,340151,340203,0,0,0.9998787863415953
0,170835,170836,3,341018,341013,341021,3,2,0.9975673483055447
0,170835,170842,3,341011,341017,341020,2,1,0.9973135376187302
0,170836,170866,3,341018,341024,341022,2,1,0.9999999120903165
0,170842,170875,3,340987,341030,341017,2,1,0.9999050032641992
0,170866,170876,3,341067,341068,341023,3,1,0.9994326321444552
0,170875,170876,3,341090,341067,341031,2,1,0.9991259746457043
0,170956,170959,3,341244,341246,341210,0,0,0.9965649533360148
0,170959,170961,3,341250,341245,341217,2,1,0.9975908768442336
0,171410,171413,3,342224,342221,342227,0,0,0.9996329039348492
0,171410,171615,3,342223,342225,342228,2,1,0.9998768471695657
0,171686,171703,3,342767,342768,342774,2,1,0.9973922545695431
0,171701,171703,3,342769,342809,342812,2,1,0.9971666117653948
0,171971,171972,3,343320,343322,343264,3,1,0.9458111341945634
0,171972,171976,3,343324,343321,343267,0,0,0.9725614067820159
0,172955,173001,3,345276,345275,345272,0,0,0.9999970946702299
0,172983,173004,3,345278,345330,345329,2,1,0.9998172346151952
0,173001,173002,3,345277,345365,345368,2,1,0.9999204534141545
0,173002,173004,3,345279,345370,345368,3,1,0.9999152915774969
0,173903,173906,3,347084,347086,347081,0,0,0.8841879355270612
0,173906,173910,3,347087,347091,347089,0,0,0.99044932320483
0,174047,174057,3,347239,347363,347360,0,0,0.9694099280821749
0,174057,174058,3,347363,347389,347394,0,0,0.9550874856093257
0,174077,174081,4,347437,347443,347440;347431,0,0,0.9773395122783665
0,174210,174214,3,347699,347705,347702,0,0,0.8151291914420589
0,174214,174218,3,347233,347705,347709,0,0,0.6997771527105514
0,174459,174469,3,348181,348182,348186,4,1,0.9993439775660482
0,174459,174486,3,348184,348175,348186,1,1,0.9998802297706681
0,174469,174471,3,348205,348183,348207,3,1,0.9999977357195287
0,174471,174495,3,348212,348188,348207,3,1,0.99994570882438
0,174486,174488,3,348184,348242,348240,2,1,0.9999923776888799
0,174488,174495,3,348246,348189,348241,2,1,0.9999832617882414
0,174580,174582,3,348429,348436,348434,4,2,0.9999539445069955
0,174580,174584,3,348432,348434,348430,4,1,0.9997716781354586
0,174582,174753,3,348437,348440,348439,2,0,0.9979798836789798
0,174584,174756,3,348444,348433,348443,4,1,0.9973182059267761
0,174703,174725,3,348668,348671,348658,2,0,0.9869309514567774
0,174725,174730,3,348712,348669,348703,1,0,0.6058952101913354
0,174845,174848,3,348952,348942,348955,2,1,0.9995434976271672
0,174848,174850,3,348958,348953,348949,0,0,0.9375582118801752
0,175030,175033,3,307679,349320,349318,0,0,0.999982907938148
0,175033,175035,3,349322,307693,349319,0,0,0.999982199748501
0,175152,175169,3,349558,349556,349552,2,0,0.9591407781834658
0,175169,175172,3,349559,349589,349590,2,1,0.9907171816956778
0,175196,175500,4,349656,349653,349645;349658,1,0,0.9658187585509651
0,175197,175200,3,349579,349660,349629,0,0,0.8517131696992706
0,175214,175219,3,349687,349691,349677,1,0,0.9948786447680673
0,175224,175540,3,349709,349710,349651,1,1,0.9926103192700402
0,175305,175306,3,349868,349870,349865,3,1,0.8184667484449151
0,175356,175360,3,349960,349963,349953,1,0,0.8976058512454742
0,175358,175362,3,349961,349971,349968,2,0,0.9682803342431684
0,175360,175362,3,349978,349960,349976,0,0,0.9729473330146096
0,175401,175405,3,350064,350067,350059,0,0,0.8666069536491449
0,175404,175405,3,350065,350070,350069,2,0,0.9139695024100031
0,175408,175417,3,350080,350075,350083,2,1,0.9519783199876389
0,175417,175819,3,350092,350081,350045,2,0,0.869714474223111
0,175428,175432,3,350116,350118,349947,0,0,0.9972474494070285
0,175432,175435,3,350119,350127,349959,0,0,0.9999398469458939
0,175484,175494,3,350240,350237,350235,1,0,0.9989534345720981
0,175484,175506,3,350236,350238,350232,0,0,0.9977187414386459
0,175493,175494,3,350274,350277,350234,0,0,0.9998303422205848
0,175493,175510,3,349984,350231,350275,2,1,0.9987687858814086
0,175505,175506,3,350285,350289,350233,0,0,0.9999729989082158
0,175505,175510,3,350009,350230,350288,1,0,0.9841510319172215
0,175543,175545,3,350342,350337,350338,0,0,0.999984921857465
0,175543,175567,3,350340,350335,350343,1,0,0.9999556613283916
0,175545,175551,3,350344,350339,350346,0,0,0.9999027536625019
0,175551,175574,3,350358,350347,350352,0,0,0.9996146057730473
0,175567,175572,3,350341,350391,350388,0,0,0.9996157378864685
0,175572,175574,3,350396,350389,350353,0,0,0.9996838457879658
0,175774,175775,3,350802,350805,350799,3,1,0.9753120992644447
0,175775,175777,3,350803,350808,350806,2,1,0.9997187544080036
0,175837,175841,4,350909,350910,350914;350916,0,0,0.9659178767627521
0,175969,175975,3,351170,351169,351173,0,0,0.9977022671007815
0,175975,175987,3,351171,351179,351182,0,0,0.9998780255285605
0,175978,175981,3,351185,351186,351188,1,0,0.9082383702145869
0,175980,175981,3,351187,351200,351198,0,0,0.8182458698415592
0,175987,175999,3,351203,351208,351183,0,0,0.9992447159052941
0,175992,175999,3,351202,351195,351222,0,0,0.9965738871920802
0,176344,176345,3,351897,351904,351902,1,0,0.9999762771478519
0,176344,176346,3,351904,351900,351891,0,0,0.9992399626367109
0,176345,176363,3,351899,351908,351906,2,0,0.9998954805666393
0,176346,176354,3,351901,351910,351894,2,1,0.9993471982884732
0,176354,176355,3,351923,351911,351926,2,0,0.9999909868591838
0,176355,176375,3,351925,351913,351928,4,1,0.9999960523439069
0,176568,176569,3,352344,352299,352346,2,1,0.9999059071747108
0,176568,176570,3,352333,352342,352346,2,1,0.9999628040009468
0,176569,176573,3,352345,352351,352348,3,1,0.9998730202089472
0,176570,176574,3,352336,352343,352352,0,0,0.999993697662138
0,176573,176575,3,352356,352349,352355,0,0,0.9999874679256786
0,176574,176575,3,352358,352355,352353,0,0,0.9999611380827897
0,176869,176871,3,352952,352950,352941,0,0,0.9973117955404772
0,176871,176874,3,352951,352956,352944,2,1,0.9918491332570639
0,177128,177131,3,353401,353474,353472,2,1,0.996916343835023
0,177131,177132,3,353406,353475,353478,2,1,0.9963976151381619
0,177221,177225,3,353678,353681,353675,0,0,0.9968806708017945
0,177221,177427,3,353682,353679,353677,2,1,0.9976087014913055
0,177259,177267,3,353778,353773,353775,2,1,0.9982227038605117
0,177262,177263,3,353786,353760,353737,2,1,0.9998926748226664
0,177263,177266,3,353788,353763,353741,2,1,0.9994309126788434
0,177266,177267,3,353790,353772,353749,2,1,0.9993279947804143
0,178077,178086,3,354885,355396,355394,0,0,0.9997801817240979
0,178086,178087,3,354905,355397,355413,0,0,0.999837826164273
0,178166,178167,3,355574,355569,355576,1,0,0.9995496902079709
0,178166,178170,3,355572,355567,355575,0,0,0.9986870110333056
0,178167,178169,3,355580,355577,355578,0,0,0.999909349645372
0,178169,178173,3,355584,355582,355579,0,0,0.999685370947445
0,178170,178172,3,355573,355588,355590,0,0,0.9867820586159046
0,178172,178173,3,355591,355594,355583,0,0,0.9987812018973307
0,178295,178296,3,355838,355807,355840,1,0,0.99994453105027
0,178295,178299,3,312438,355839,355836,0,0,0.9979346610021025
0,178296,178298,3,355809,355842,355841,0,0,0.995872041254507
0,178298,178302,3,355845,355847,355843,1,0,0.9986585647283931
0,178299,178301,3,355848,312445,355837,0,0,0.9944754767624481
0,178301,178302,3,355850,355845,355849,1,0,0.9999158915496458
0,178348,178352,3,355942,355935,355944,0,0,0.9993418281023666
0,178348,178354,3,355938,355942,355940,0,0,0.9982739759085036
0,178352,178359,3,355947,355951,355945,0,0,0.996731020273039
0,178354,178363,3,355954,355953,355941,3,0,0.9954565730986659
0,178359,178368,3,355951,355963,355956,0,0,0.9997060441960969
0,178363,178368,3,355972,355955,355957,1,0,0.9999656292485835
0,179105,179112,3,357430,357433,357373,2,1,0.9999813735477805
0,179112,179113,3,357374,357444,357442,3,1,0.9996253572443456
0,179504,179505,3,358196,358140,358198,3,1,0.9999740559773806
0,179505,179509,3,358200,358197,358143,2,1,0.9998432532643022
0,179530,179593,3,358244,358246,358241,2,1,0.9979492599380728
0,179593,179594,3,358307,358247,358376,2,1,0.9990970356851575
0,179686,179689,3,358565,358571,358574,1,0,0.9986813119371833
0,179686,179971,3,358568,358572,358570,0,0,0.9990775653479583
0,179689,179700,3,358578,358577,358574,0,0,0.9986272838516786
0,179700,179981,3,358579,358605,358597,1,0,0.9996415819603948
0,179971,179977,3,359166,359168,358573,0,0,0.9986806815713735
0,179977,179981,3,358596,359175,359169,0,0,0.9972875705851172
0,180286,180287,3,359763,359767,359757,2,1,0.9998636409071152
0,180287,180318,3,359768,359767,359760,3,1,0.9997965734798783
0,180313,180314,3,359820,359822,359758,3,2,0.9954522746291313
0,180314,180318,3,359761,359821,359824,2,1,0.9949390637652225
0,180709,180711,3,360609,360610,360612,4,2,0.9996139268485422
0,180711,180735,3,360615,360616,360618,4,2,0.9999902557090569
0,180735,180737,3,360661,360662,360664,4,2,0.9996155494777113
0,180737,180740,4,360669,360663,360670;360672,4,4,0.9991727558725103
0,180740,180752,3,360678,360671,360677,4,2,0.998382928935593
0,180740,202423,3,360674,360678,360673,4,2,0.9998411359228098
0,180743,180744,3,360688,360681,360691,4,2,0.9992207555439915
0,180743,180861,3,360651,360686,360690,4,2,0.9997637289952164
0,180744,180747,4,360689,360683,360692;360694,4,4,0.999975205111737
0,180747,180753,3,360695,360698,360696,4,2,0.9990382965628621
0,180748,180751,4,360700,360685,360667;360702,6,4,0.9993782702964306
0,180751,180752,3,360703,360704,360676,5,2,0.999120057375823
0,180751,180753,3,360704,360701,360697,5,2,0.9966341402562958
0,180861,180863,3,360889,360687,360922,4,2,0.9997400766024981
0,181001,181006,3,361220,361093,361218,2,1,0.9924508022422754
0,181006,181007,3,361133,361221,361228,1,0,0.9925295293304814
0,181177,181183,3,361574,361577,361580,1,1,0.9998747261451567
0,181177,181245,3,361576,361557,361578,1,0,0.9993408300317055
0,181183,181184,3,361581,361585,361592,2,0,0.9755770069759712
0,181184,181256,3,361592,361594,361583,0,0,0.9996176620809848
0,181245,181246,3,361718,361579,361721,1,0,0.9804319397660818
0,181246,181256,3,361724,361721,361582,0,0,0.9999997761735421
0,181575,181597,3,362381,362394,362390,2,1,0.9920444102828809
0,181586,181597,3,362426,362380,362425,2,1,0.9960941653128923
0,182885,182890,3,364985,364991,321297,0,0,0.9998713970511282
0,182885,182893,3,321295,364989,364990,0,0,0.9997761223904598
0,183460,183465,3,366094,366103,366100,0,0,0.9999350581536831
0,183460,183469,3,366098,366096,366101,0,0,0.9999227539870073
0,183465,183476,3,366114,366112,366103,0,0,0.9998083865002053
0,183469,183480,3,366099,366119,366120,0,0,0.9992382547098693
0,183476,183486,3,366113,366129,366124,3,1,0.9997438043247214
0,183480,183486,3,366125,366140,366121,0,0,0.9999955724204463
0,183659,183663,3,366504,366497,366506,0,0,0.9990138701454672
0,183659,183722,3,366501,366504,366502,0,0,0.99898968036737
0,183663,183668,3,366509,366512,366507,0,0,0.997466333055618
0,183668,183733,3,366524,366515,366513,0,0,0.9987634402120228
0,183722,183727,3,366642,366640,366503,0,0,0.996816089526398
0,183727,183733,3,366643,366651,366515,0,0,0.9941278600873686
0,183924,183944,3,367020,367025,367028,0,0,0.999207449235174
0,183927,184001,3,367031,367034,367032,0,0,0.993388770543614
0,183935,183944,3,367021,367048,367050,0,0,0.9994110230497211
0,183999,184001,3,367194,367030,367191,0,0,0.9942224387532445
0,184310,184472,3,367816,367818,367814,0,0,0.9997940508842621
0,184472,184474,3,368134,367817,368133,2,1,0.9999505433713273
0,185784,185785,3,370740,370761,370764,2,1,0.999544359390814
0,185784,185787,3,370760,370759,370763,2,1,0.9995527342420327
0,186185,186187,3,371550,371535,330852,0,0,0.999742981764901
0,186187,186189,3,330863,371552,371550,0,0,0.9996366753417044
0,186521,186530,3,371992,372229,372231,2,1,0.9999588598690066
0,186529,186530,3,372011,372228,372250,0,0,0.9989134864453568
0,187080,187097,3,334789,373397,373395,2,1,0.9999999996539924
0,187095,187097,3,373428,334793,373394,0,0,0.9999982711515717
0,187260,187262,3,373723,373759,373762,2,1,0.9980011577347483
0,187260,187264,3,373758,373720,373761,0,0,0.997454700373699
0,188187,188189,3,375569,375570,375572,0,0,0.9990043363399184
0,188189,188193,3,375574,375571,375577,0,0,0.9990171935185383
0,188521,188522,3,376172,376163,376174,1,0,0.9974936341338875
0,188521,188623,3,376161,376173,376170,0,0,0.9947499110763872
0,188522,188524,3,376164,376175,376176,1,1,0.9978002519052611
0,188524,188626,3,376177,376181,376178,0,0,0.9999994051180987
0,188623,188625,3,376171,376371,376372,0,0,0.9997828701260637
0,188625,188626,3,376374,376179,376373,1,0,0.999759135317394
0,188964,188987,3,377068,377060,376553,0,0,0.9947322635883468
0,188986,188987,3,377061,377125,376587,0,0,0.9945768669506804
0,189259,189262,3,377646,377651,377639,1,0,0.9994021217528699
0,189259,189265,3,377650,377177,377642,0,0,0.9994672769292204
0,189260,189262,3,377656,377653,377638,2,1,0.9970970987613443
0,189260,189266,3,377654,377657,377641,0,0,0.9993330725486201
0,189263,189265,3,377184,377661,377643,0,0,0.9996286584909259
0,189263,189266,3,377660,377662,377640,0,0,0.9999889118170358
0,189485,189501,3,378089,378092,378090,0,0,0.9996635578837959
0,189499,189501,3,378116,378088,378113,1,0,0.9989177858167166
0,189517,189518,3,378142,378150,378154,0,0,0.9999623795602762
0,189517,189532,3,378148,378152,378150,0,0,0.9993879589126898
0,189518,211168,3,378145,378155,378156,0,0,0.9999778061508336
0,189532,211170,3,378186,378153,378188,0,0,0.9998591337618957
0,189908,189944,3,378990,378992,378967,1,0,0.9992711550528468
0,189908,190021,3,378992,378985,378970,1,1,0.9999987345792072
0,189944,189947,3,379073,379075,379055,3,1,0.9968958054930529
0,190012,190021,3,379212,379219,378971,1,1,0.9997205028728137
0,190012,190047,3,379218,379221,378969,2,0,0.9881884601740997
0,190047,190049,3,379288,379056,379290,3,2,0.9983796985001119
0,190695,190697,3,380622,380612,380619,0,0,0.9998643570508728
0,190695,190701,3,380585,380621,380618,0,0,0.9999711254921864
0,190697,190698,3,380626,380615,380623,1,0,0.9990255657348163
0,190698,190704,3,380626,380628,380625,2,1,0.9999478605903731
0,190701,190702,3,380634,380621,380636,0,0,0.9999532189158377
0,190702,190704,3,380624,380639,380637,0,0,0.9999942162979116
0,190759,190760,3,380754,380744,380750,2,1,0.9999996054201877
0,190759,190903,3,380750,380748,380752,1,1,0.9999963146578057
0,190760,190764,3,380747,380755,380756,0,0,0.9999862567132795
0,190764,190908,3,380757,380765,380763,0,0,0.9999947077977747
0,190903,190907,3,381038,380753,381040,2,1,0.9999960234053071
0,190907,190908,3,380762,381047,381041,0,0,0.9999929041480772
0,191000,191002,3,381238,381237,381240,0,0,0.9702449771355663
0,191000,191003,3,381218,381239,381242,0,0,0.9863583145435643
0,191479,191481,3,382188,382186,382185,2,2,0.9970512566246981
0,191481,191484,3,382191,382187,382193,4,1,0.9892322305400723
0,191567,191571,3,382364,382361,382350,1,1,0.984797997483737
0,191567,191833,3,382362,382364,382347,2,1,0.9991904648018364
0,191571,191572,3,382354,382367,382372,1,1,0.9679514613984509
0,191572,191835,3,382372,382374,382357,2,1,0.999975476568517
0,191629,191630,3,382451,382509,382506,2,0,0.9785489243176292
0,191629,194831,3,382508,382505,382449,1,0,0.9989196398777835
0,191726,192066,3,382607,382746,382748,3,2,0.9847514665972131
0,191822,191828,3,382964,382969,382349,0,0,0.9998646150465784
0,191822,191833,3,382968,382967,382346,0,0,0.9958330605373669
0,191828,191829,3,382973,382979,382353,1,0,0.9996516878479323
0,191829,191835,3,382980,382979,382356,0,0,0.9998707782992755
0,191931,191933,3,383132,383101,383131,0,0,0.9356200772698922
0,191985,191991,3,383222,383191,383225,0,0,0.9921248418537227
0,191993,191995,3,383238,383235,383236,0,0,0.9348063189879335
0,192016,192066,3,382606,383305,383308,0,0,0.9921942807593679
0,192072,192074,3,383398,383407,383408,2,0,0.9987488582070815
0,192073,192074,3,383406,383405,383412,1,0,0.9554993952851831
0,192391,192392,3,384028,384022,384031,2,0,0.9998406395136309
0,192391,192409,3,384030,384021,384027,0,0,0.9999733692652402
0,192392,192400,3,384029,384025,384032,1,1,0.9998815582586298
0,192400,192417,3,384032,384048,384047,2,1,0.9999557882656941
0,192409,192416,3,384068,384070,384027,0,0,0.9999972843585629
0,192416,192417,3,384071,384080,384046,0,0,0.9999740551309781
0,192517,194870,3,384273,384277,384280,0,0,0.9998510432521587
0,192517,213453,3,384278,384275,384281,0,0,0.9999928277398286
0,194551,194553,3,388304,388288,388306,0,0,0.9999159980192445
0,194551,194555,3,388308,388214,388304,2,0,0.999528985880708
0,194553,194554,3,388312,388314,388307,0,0,0.9999960640745945
0,194554,194558,3,388311,388317,388315,2,0,0.9999962372687444
0,194555,194556,3,388309,388225,388318,0,0,0.9998108996427887
0,194556,194558,3,388311,388320,388319,1,0,0.9999218107254813
0,194671,194672,3,388526,388535,388538,0,0,0.9590389487481373
0,194671,194674,3,388534,388533,388536,0,0,0.9682044335913026
0,194711,194714,3,388614,388617,388611,0,0,0.9206972074481343
0,194711,194733,3,388618,388614,388613,0,0,0.9610084124583552
0,194861,194868,3,388868,384269,388870,2,1,0.9999988486713012
0,194867,194875,3,388881,388882,388884,0,0,0.9841070568490585
0,194868,194870,3,388886,384273,388889,0,0,0.9999866417679497
0,194874,194875,3,388883,388900,388904,0,0,0.9081567221558138
0,194924,194938,3,389002,389001,388991,0,0,0.9263883168464165
0,194937,194939,3,389025,388993,389027,0,0,0.9956073004786762
0,194937,215297,3,388996,388975,389026,0,0,0.9868130634616565
0,194938,194939,3,389003,389025,389028,0,0,0.9996018486962306
0,195030,195056,3,389217,389238,389222,0,0,0.45315914109682914
0,195048,195056,3,389272,389216,389265,0,0,0.4305256061289679
0,195163,195167,3,389503,389508,389510,0,0,0.9212501834200388
0,195166,195167,3,389509,389520,389518,0,0,0.8901069374589019
0,195189,195199,3,389545,389433,389547,0,0,0.9049927741666826
0,195192,195199,3,389453,389545,389554,0,0,0.9155189081429373
0,195347,195348,3,389830,389813,389832,0,0,0.9996218190170669
0,195347,195351,3,389818,389830,389828,0,0,0.9999709032887605
0,195348,195350,3,389836,389834,389833,1,0,0.9999687427684671
0,195350,195354,3,389839,389841,389835,1,0,0.999949982413816
0,195351,195353,3,389842,389823,389829,0,0,0.9996431854797798
0,195353,195354,3,389844,389843,389839,0,0,0.999913621631701
0,195756,195758,3,390656,390651,390652,0,0,0.999749795457853
0,195756,195761,3,390654,390649,390657,0,0,0.9997337170098155
0,195758,195766,3,390658,390661,390653,1,0,0.9993024476456668
0,195761,195768,3,390655,390669,390666,1,0,0.9997613446232398
0,195766,195770,3,390678,390672,390661,0,0,0.9999458603672134
0,195768,195770,3,390682,390667,390673,2,1,0.999625657542989
0,195953,195957,3,391045,391056,391054,2,0,0.9644412158917911
0,195957,195964,3,391057,391065,391063,1,0,0.9858582135854357
0,199200,199201,3,397463,397472,397470,0,0,0.9900357956424223
0,199200,199217,3,397468,397471,397460,0,0,0.9841334710332708
0,199201,199203,3,397464,397473,397474,1,0,0.9692174353361195
0,199217,199219,3,397502,397469,397493,0,0,0.9851551895524833
0,199378,199383,3,397836,397832,397831,2,1,0.9997113465377108
0,199378,199389,3,397828,397836,397834,2,1,0.999996794790159
0,199383,199386,3,397846,397848,397833,2,1,0.9995496936818073
0,199386,199399,3,397849,397855,397839,1,0,0.9997967512912279
0,199439,199480,3,397960,397957,354427,0,0,0.7978874358897119
0,199439,199489,3,397956,397959,354425,0,0,0.20669913599540246
0,199897,199904,3,398797,398808,398806,5,2,0.9999539140347534
0,199904,199905,3,398816,398809,398820,2,1,0.9998779415322654
0,200206,200208,3,399420,399423,399417,2,1,0.9979479058518774
0,200208,220024,3,399423,399426,399424,3,2,0.997024350027903
0,200305,200428,3,399616,399583,399614,0,0,0.9819209116421047
0,200322,200432,3,399585,399649,399650,0,0,0.9715144675043886
0,200332,200333,3,399670,399601,399672,0,0,0.9997942442366694
0,200332,200336,3,356886,399671,399668,0,0,0.9998379357896826
0,200333,200335,3,399603,399674,399673,0,0,0.9986158278710209
0,200335,200339,3,399675,399679,399676,0,0,0.9991982121467342
0,200336,200338,3,399680,356893,399669,0,0,0.995930925948346
0,200338,200339,3,399682,399681,399677,0,0,0.9993480553310586
0,200428,200445,3,399617,399859,399860,0,0,0.9837924222981038
0,200432,200445,3,399870,399649,399858,0,0,0.9965997419433682
0,200991,200995,3,400998,401000,400989,1,0,0.9996432358911468
0,200991,201006,3,400996,400998,400994,3,0,0.9996603449683223
0,200995,201000,3,401001,401006,401003,0,0,0.9906114682149209
0,201006,201010,3,401030,400997,401029,4,0,0.9894498954353705
0,201258,201264,3,401522,401530,401528,1,0,0.9997608858909186
0,201258,201272,3,401524,401528,401526,0,0,0.999980548794126
0,201264,201268,3,401544,401542,401531,0,0,0.9937179881398167
0,201268,201281,3,401543,401551,401546,1,1,0.9995649470065762
0,201272,201275,3,401560,401559,401527,2,1,0.9999810259321957
0,201275,201281,3,401547,401567,401561,1,0,0.996256697621707
0,201611,201615,3,402270,402272,402269,1,0,0.9985575569796278
0,201612,201616,3,402260,402274,402267,2,0,0.9935369206271868
0,201615,201617,3,402271,402278,402277,1,0,0.9987591063773422
0,201616,201617,3,402282,402275,402276,0,0,0.999146533498924
0,201983,201987,3,402963,402969,402965,2,0,0.9500292731369058
0,201985,201987,3,402974,402962,402973,5,2,0.969957965435775
0,202280,202282,3,403547,403563,403566,2,1,0.9998067627486038
0,202280,202284,3,402167,403564,403562,2,1,0.9988388263344209
0,202282,202283,3,403567,403573,403570,2,1,0.9997508741130456
0,202283,202287,3,403574,403569,403571,2,1,0.9999164595168908
0,202284,202285,3,402172,403565,403576,1,1,0.999254095939234
0,202285,202287,3,403578,403568,403577,3,1,0.9998688258771377
0,202415,202417,3,403847,403853,403856,1,0,0.9976377059616774
0,202415,202467,3,403844,403855,403852,2,1,0.9998888422753761
0,202417,202418,3,403857,403863,403860,2,0,0.9999688031015977
0,202418,202470,3,403861,403864,403859,2,1,0.9999860999095349
0,202421,202423,3,403870,360675,403869,4,2,0.998700009639767
0,202467,202468,3,403855,403953,403960,2,1,0.9974353331727844
0,202468,202470,3,403962,403961,403858,1,0,0.9992480859467423
0,202482,202484,3,403997,403999,404002,3,1,0.9976251785332836
0,202482,202486,3,403998,403994,404001,4,1,0.994009292256238
0,202483,202484,3,404004,403997,404007,4,1,0.9984326417865432
0,202483,202487,3,403932,404005,403993,4,2,0.9998481947136001
0,202508,202510,3,404074,404059,404071,0,0,0.9981180217191215
0,202508,202582,3,404057,404073,404070,0,0,0.9999695002514116
0,202510,202511,3,404078,404063,404075,0,0,0.9993070102030784
0,202511,202585,3,404078,404080,404077,0,0,0.9996196808853745
0,202582,202583,3,404202,404073,404204,2,0,0.9999509442484523
0,202583,202585,3,404208,404076,404205,0,0,0.9996702221735844
0,202608,202614,3,404245,404250,404254,4,2,0.9999335147108153
0,202608,202618,3,404242,404253,404254,4,2,0.9998970906160722
0,202611,202614,3,404262,404257,404244,4,2,0.9999983115871022
0,202611,202621,3,404264,404263,404247,4,2,0.9997289579195621
0,202615,202618,3,404268,404243,404271,4,2,0.9995540445465931
0,202615,202621,3,404247,404273,404270,4,2,0.9999224824334532
0,202729,202733,3,404488,404479,404484,2,1,0.9988814318016392
0,202729,202737,3,404490,404488,404487,2,1,0.9999540154510591
0,202737,202740,3,404496,404489,404494,2,1,0.9983813507880201
0,202779,202781,3,404598,404601,404591,0,0,0.9961940221123603
0,202779,223113,3,404600,404602,404592,0,0,0.9974313262631205
0,203223,203225,3,405479,405480,405484,1,0,0.9999875744367831
0,203223,203233,3,405480,405415,405482,0,0,0.9999532512193143
0,203225,203236,3,405486,405488,405485,1,0,0.9999941008617049
0,203233,203242,3,405445,405502,405483,0,0,0.9991928827257166
0,203236,203244,3,405506,405505,405487,0,0,0.999996815239982
0,203242,203244,3,405522,405503,405505,0,0,0.9997511576219674
0,203552,203554,3,406152,406155,406151,0,0,0.9657198433756411
0,203554,203559,3,406158,406153,406157,0,0,0.9344249860712399
0,203598,203775,3,406248,406195,406251,0,0,0.9979175947332621
0,203775,203804,3,406614,406249,406605,2,0,0.9557037577138078
0,203962,203964,3,406963,406967,406970,0,0,0.9999892175855851
0,203962,203966,3,406966,406960,406968,1,1,0.9999981804911023
0,203964,203965,3,406974,406977,406971,0,0,0.9994591573549069
0,203965,203969,3,406975,406979,406973,0,0,0.9990140377598209
0,203966,203967,3,406922,406982,406969,1,1,0.9998548843264955
0,203967,203969,3,406984,406983,406972,0,0,0.9991128734107259
0,204170,204203,3,407349,407352,407356,0,0,0.9999280623506019
0,204170,204406,3,407352,407351,407354,0,0,0.997615422098025
0,204203,204204,3,407418,407420,407357,1,1,0.9998467900841638
0,204204,204424,3,407422,407419,407359,1,1,0.9999987399892069
0,204406,204407,3,407829,407835,407355,2,1,0.9987324842141805
0,204407,204424,3,407836,407835,407358,1,1,0.9999830011562874
0,204658,204660,3,408348,408345,408339,0,0,0.99999506060002
0,204658,204948,3,408344,408347,408337,0,0,0.9998365179779009
0,205874,205875,3,410802,410805,410795,1,1,0.9102281851520648
0,205874,205876,3,410804,410793,410800,0,0,0.9747350020522226
0,206184,206195,3,411425,411426,411430,0,0,0.5644574978468936
0,206193,206195,3,411427,411442,411448,2,1,0.5217705672632983
0,206738,206741,3,412444,412443,412447,0,0,0.999963399170073
0,206738,206757,3,412446,412448,412429,2,0,0.9994189265585196
0,206914,207146,3,412812,412810,412809,0,0,0.9970361958355868
0,207145,207146,3,412811,413291,413287,0,0,0.9972263841262365
0,207640,207643,3,414248,414255,414253,0,0,0.9998739210245547
0,207643,207673,3,414255,414260,414258,0,0,0.9999726657394592
0,207648,207652,3,414270,414272,414240,2,0,0.9983891508551573
0,207652,207654,3,414270,414278,414280,2,1,0.9989511955641761
0,207669,207672,3,414316,414315,414250,2,1,0.9985935217810163
0,207672,207673,3,414320,414317,414259,1,1,0.9984348638991858
0,208510,208576,3,415877,416033,416035,0,0,0.9993279421845926
0,208574,208576,3,416032,416031,416216,2,1,0.9993145719151072
0,208890,208893,3,416750,416727,416748,0,0,0.989062743609368
0,208893,208945,3,416756,416751,416731,1,0,0.9884121351164832
0,208935,208938,3,416837,416838,416729,1,0,0.9985792577131908
0,208938,208945,3,416839,416845,416731,1,0,0.9911327736732647
0,209004,209006,3,416976,416975,416941,1,0,0.9991986360465187
0,209006,209007,3,416978,416977,416945,2,1,0.9993226177580642
0,211168,211171,3,421204,421203,378157,0,0,0.9862662611427838
0,211170,211171,3,421203,421209,378189,0,0,0.9999968985253417
0,211191,211193,3,421258,421228,421255,0,0,0.9999265491758126
